Index,Natural Language,Ground Truth,Model,Model Output,Match Status,NL Length,GT Nesting Depth,GT Operators,Model Nesting Depth,Model Operators,Operator Overlap,Missing in Model,Extra in Model
167,"if Red now, then Red in 3 steps",x1->X(X(X(x1))),gemini-2.5-flash_zero_shot,(x1 -> X(X(X(x1)))),WRONG,8,3,"->, X",4,"->, X","->, X",,
167,"if Red now, then Red in 3 steps",x1->X(X(X(x1))),gemini-2.5-flash_zero_shot_self_refine,(x1 -> X(X(X(x1)))),WRONG,8,3,"->, X",4,"->, X","->, X",,
168,r in 3 or more steps,X(X(F(X(r)))),claude-3.5-sonnet_few_shot,X(X(X(F(r)))),WRONG,6,4,"F, X",4,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),claude-3.5-sonnet_zero_shot,X(X(X(r))),WRONG,6,4,"F, X",3,X,X,F,
168,r in 3 or more steps,X(X(F(X(r)))),claude-3.5-sonnet_zero_shot_self_refine,X(X(X(F(r)))),WRONG,6,4,"F, X",4,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),gemini-1.5-flash_few_shot,F((r & (X(r) & X(X(r))))),WRONG,6,4,"F, X",6,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),gemini-1.5-flash_zero_shot,F((r & F((r & F(r))))),WRONG,6,4,"F, X",5,"&, F",F,X,&
168,r in 3 or more steps,X(X(F(X(r)))),gemini-1.5-flash_zero_shot_self_refine,F((r & (X(r) & X(X(r))))),WRONG,6,4,"F, X",6,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),gemini-1.5-pro_few_shot,F(X(X(X(r)))),WRONG,6,4,"F, X",4,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),gemini-1.5-pro_zero_shot,F(X(X(X(r)))),WRONG,6,4,"F, X",4,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),gemini-1.5-pro_zero_shot_self_refine,F(X(X(X(r)))),WRONG,6,4,"F, X",4,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),gemini-2.5-flash_few_shot,X(X(X(F(r)))),WRONG,6,4,"F, X",4,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),gemini-2.5-flash_zero_shot,X(X(X(F(r)))),WRONG,6,4,"F, X",4,"F, X","F, X",,
168,r in 3 or more steps,X(X(F(X(r)))),gemini-2.5-flash_zero_shot_self_refine,X(X(X(F(r)))),WRONG,6,4,"F, X",4,"F, X","F, X",,
169,"if any r, then all b",F(r)->G(b),claude-3.5-sonnet_few_shot,G((F(r) -> G(b))),WRONG,6,2,"F, G",4,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),claude-3.5-sonnet_zero_shot,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,6,2,"F, G",0,,,"F, G",
169,"if any r, then all b",F(r)->G(b),gemini-1.5-flash_few_shot,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),gemini-1.5-flash_zero_shot,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),gemini-1.5-flash_zero_shot_self_refine,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),gemini-1.5-pro_few_shot,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),gemini-1.5-pro_zero_shot,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),gemini-1.5-pro_zero_shot_self_refine,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),gemini-2.5-flash_few_shot,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),gemini-2.5-flash_zero_shot,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
169,"if any r, then all b",F(r)->G(b),gemini-2.5-flash_zero_shot_self_refine,(F(r) -> G(b)),WRONG,6,2,"F, G",3,"F, G","F, G",,
170,always r and eventually b,(rUb)&G(r),claude-3.5-sonnet_few_shot,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),claude-3.5-sonnet_zero_shot,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,5,2,G,0,,,G,
170,always r and eventually b,(rUb)&G(r),gemini-1.5-flash_few_shot,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),gemini-1.5-flash_zero_shot,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),gemini-1.5-flash_zero_shot_self_refine,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),gemini-1.5-pro_few_shot,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),gemini-1.5-pro_zero_shot,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),gemini-1.5-pro_zero_shot_self_refine,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),gemini-2.5-flash_few_shot,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),gemini-2.5-flash_zero_shot,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
170,always r and eventually b,(rUb)&G(r),gemini-2.5-flash_zero_shot_self_refine,(G(r) & F(b)),WRONG,5,2,G,3,"F, G",G,,F
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),claude-3.5-sonnet_few_shot,G((r -> (X(off) & X(X(on))))),WRONG,6,4,"->, G, X",6,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),claude-3.5-sonnet_zero_shot,G((r -> (X(!(on)) & X(X(on))))),WRONG,6,4,"->, G, X",7,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,6,4,"->, G, X",0,,,"->, G, X",
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-1.5-flash_few_shot,G((r -> (X(off) & X(X(on))))),WRONG,6,4,"->, G, X",6,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-1.5-flash_zero_shot,G((r -> (X(off) & X(X(on))))),WRONG,6,4,"->, G, X",6,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-1.5-flash_zero_shot_self_refine,G((r -> (X(off) & X(X(on))))),WRONG,6,4,"->, G, X",6,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-1.5-pro_few_shot,G((r -> (X(off) & X(X(on))))),WRONG,6,4,"->, G, X",6,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-1.5-pro_zero_shot,G((r -> (X(off) & X(X(on))))),WRONG,6,4,"->, G, X",6,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-1.5-pro_zero_shot_self_refine,G((r -> (X(off) & X(X(on))))),WRONG,6,4,"->, G, X",6,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-2.5-flash_few_shot,G((r -> (X(!(r)) & X(X(r))))),WRONG,6,4,"->, G, X",7,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-2.5-flash_zero_shot,G((r -> (X(!(r)) & X(X(r))))),WRONG,6,4,"->, G, X",7,"G, X","G, X",->,
171,"whenever r, off next on next-next",G(r->X(!r)&X(X(r))),gemini-2.5-flash_zero_shot_self_refine,G((r -> (X(!(r)) & X(X(r))))),WRONG,6,4,"->, G, X",7,"G, X","G, X",->,
172,"whenever r, cannot be next with g",G(r->!X(g)),claude-3.5-sonnet_few_shot,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
172,"whenever r, cannot be next with g",G(r->!X(g)),claude-3.5-sonnet_zero_shot,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
172,"whenever r, cannot be next with g",G(r->!X(g)),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,7,2,"G, X",0,,,"G, X",
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-1.5-flash_few_shot,(r -> !(X(g))),WRONG,7,2,"G, X",3,X,X,G,
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-1.5-flash_zero_shot,(r -> !(X(g))),WRONG,7,2,"G, X",3,X,X,G,
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-1.5-flash_zero_shot_self_refine,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-1.5-pro_few_shot,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-1.5-pro_zero_shot,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-1.5-pro_zero_shot_self_refine,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-2.5-flash_few_shot,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-2.5-flash_zero_shot,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
172,"whenever r, cannot be next with g",G(r->!X(g)),gemini-2.5-flash_zero_shot_self_refine,G((r -> !(X(g)))),WRONG,7,2,"G, X",4,"G, X","G, X",,
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),claude-3.5-sonnet_few_shot,F((x1 & F(x1))),WRONG,13,3,"&, F, X",3,"&, F","&, F",X,
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),claude-3.5-sonnet_zero_shot,F((x1 & F(x1))),WRONG,13,3,"&, F, X",3,"&, F","&, F",X,
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,13,3,"&, F, X",0,,,"&, F, X",
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-1.5-flash_few_shot,F((x1 & F((x1 & !(x1))))),WRONG,13,3,"&, F, X",5,"&, F","&, F",X,
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-1.5-flash_zero_shot,F((x1 & F((x1 & !((x1 <-> Y(x1))))))),WRONG,13,3,"&, F, X",7,"&, <->, F, Y","&, F",X,"<->, Y"
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-1.5-flash_zero_shot_self_refine,F((x1 & X(x1))),WRONG,13,3,"&, F, X",3,"&, F, X","&, F, X",,
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-1.5-pro_few_shot,Error: Could not extract formula from response,ERROR,13,3,"&, F, X",0,,,"&, F, X",
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-1.5-pro_zero_shot,Error: Could not extract formula from response,ERROR,13,3,"&, F, X",0,,,"&, F, X",
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-1.5-pro_zero_shot_self_refine,Error: Could not extract formula from response,ERROR,13,3,"&, F, X",0,,,"&, F, X",
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-2.5-flash_few_shot,F((x1 & X(F(x1)))),WRONG,13,3,"&, F, X",4,"&, F, X","&, F, X",,
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-2.5-flash_zero_shot,F((x1 & X(F(x1)))),WRONG,13,3,"&, F, X",4,"&, F, X","&, F, X",,
173,There are at least two states in which the Blue light is on,F(b&X(F(b))),gemini-2.5-flash_zero_shot_self_refine,F((x1 & X(F(x1)))),WRONG,13,3,"&, F, X",4,"&, F, X","&, F, X",,
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),claude-3.5-sonnet_few_shot,((X(x1) & X(X(!(x1)))) & X(X(X(G((x1 <-> X(!(x1)))))))),WRONG,9,3,"&, ->, G, X",13,"<->, G, X","G, X","&, ->",<->
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),claude-3.5-sonnet_zero_shot,((X(x1) & X(X(!(x1)))) & X(X(X(((x1 & X((!(x1) & X(x1)))) U True))))),WRONG,9,3,"&, ->, G, X",15,"&, X","&, X","->, G",
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,9,3,"&, ->, G, X",0,,,"&, ->, G, X",
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-1.5-flash_few_shot,((X(x1) & X(X(!(x1)))) & G((x1 | X(!(x1))))),WRONG,9,3,"&, ->, G, X",10,"G, X, |","G, X","&, ->",|
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-1.5-flash_zero_shot,((X(x1) & X(!(x1))) & G((x1 | !(x1)))),WRONG,9,3,"&, ->, G, X",8,"G, X","G, X","&, ->",
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-1.5-flash_zero_shot_self_refine,((x1 & X(!(x1))) & G((x1 | X(x1)))),WRONG,9,3,"&, ->, G, X",7,"&, G, X, |","&, G, X",->,|
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-1.5-pro_few_shot,Error: Could not extract formula from response,ERROR,9,3,"&, ->, G, X",0,,,"&, ->, G, X",
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-1.5-pro_zero_shot,Error: Could not extract formula from response,ERROR,9,3,"&, ->, G, X",0,,,"&, ->, G, X",
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-1.5-pro_zero_shot_self_refine,Error: Could not extract formula from response,ERROR,9,3,"&, ->, G, X",0,,,"&, ->, G, X",
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-2.5-flash_few_shot,(X(x1) & (X(X(!(x1))) & X(G((x1 <-> X(!(x1))))))),WRONG,9,3,"&, ->, G, X",11,"<->, G, X","G, X","&, ->",<->
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-2.5-flash_zero_shot,(X(x1) & (X(X(!(x1))) & X(X(G((x1 <-> !(X(x1)))))))),WRONG,9,3,"&, ->, G, X",12,"G, X","G, X","&, ->",
174,"Blue on in 1, off in 2, alts evermore",x1&G(x1->X(!x1&X(x1))),gemini-2.5-flash_zero_shot_self_refine,(X(x1) & (X(X(!(x1))) & X(G((x1 <-> !(X(x1))))))),WRONG,9,3,"&, ->, G, X",11,"G, X","G, X","&, ->",
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),claude-3.5-sonnet_few_shot,(F(x1) & !(F((x1 & X(F(x1)))))),WRONG,5,3,"&, G, X",7,"&, F, X","&, X",G,F
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),claude-3.5-sonnet_zero_shot,(F(x1) & G((x1 -> G(!(x1))))),WRONG,5,3,"&, G, X",6,"->, F, G",G,"&, X","->, F"
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,5,3,"&, G, X",0,,,"&, G, X",
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-1.5-flash_few_shot,O(x1),WRONG,5,3,"&, G, X",1,O,,"&, G, X",O
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-1.5-flash_zero_shot,(O(x1) & !((F(x1) & F((x1 & X(x1)))))),WRONG,5,3,"&, G, X",8,"&, F, O, X","&, X",G,"F, O"
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-1.5-flash_zero_shot_self_refine,O(x1),WRONG,5,3,"&, G, X",1,O,,"&, G, X",O
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-1.5-pro_few_shot,Error: Could not extract formula from response,ERROR,5,3,"&, G, X",0,,,"&, G, X",
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-1.5-pro_zero_shot,Error: Could not extract formula from response,ERROR,5,3,"&, G, X",0,,,"&, G, X",
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-1.5-pro_zero_shot_self_refine,Error: Could not extract formula from response,ERROR,5,3,"&, G, X",0,,,"&, G, X",
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-2.5-flash_few_shot,Error: Could not extract formula from response,ERROR,5,3,"&, G, X",0,,,"&, G, X",
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-2.5-flash_zero_shot,(F(x1) & G((x1 -> !(X(F(x1)))))),WRONG,5,3,"&, G, X",7,"F, G, X","G, X",&,F
175,Red is on exactly once.,!x1U(x1&G(!X(x1))),gemini-2.5-flash_zero_shot_self_refine,(F(x1) & G((x1 -> X(G(!(x1)))))),WRONG,5,3,"&, G, X",7,"->, F, G, X","G, X",&,"->, F"
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),claude-3.5-sonnet_few_shot,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),claude-3.5-sonnet_zero_shot,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,23,3,"G, X, |",0,,,"G, X, |",
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-1.5-flash_few_shot,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-1.5-flash_zero_shot,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-1.5-flash_zero_shot_self_refine,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-1.5-pro_few_shot,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-1.5-pro_zero_shot,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-1.5-pro_zero_shot_self_refine,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-2.5-flash_few_shot,G(((!(x1) | x2) -> X(!(x3)))),WRONG,23,3,"G, X, |",6,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-2.5-flash_zero_shot,G(((!(x1) | x2) -> X(!(x3)))),WRONG,23,3,"G, X, |",6,"G, X","G, X",|,
176,It is always the case that if the you dont have a passport or a ticket then you cannot board a flight next,G((!x1|x2)->X(!x3)),gemini-2.5-flash_zero_shot_self_refine,G(((!(x1) | !(x2)) -> X(!(x3)))),WRONG,23,3,"G, X, |",7,"G, X","G, X",|,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),claude-3.5-sonnet_few_shot,G((x1 -> F(x2))),WRONG,16,2,"->, F, G",3,"->, F, G","->, F, G",,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),claude-3.5-sonnet_zero_shot,G((x1 -> F(x2))),WRONG,16,2,"->, F, G",3,"->, F, G","->, F, G",,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,16,2,"->, F, G",0,,,"->, F, G",
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-1.5-flash_few_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-1.5-flash_zero_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-1.5-flash_zero_shot_self_refine,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-1.5-pro_few_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-1.5-pro_zero_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-1.5-pro_zero_shot_self_refine,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-2.5-flash_few_shot,G((x1 -> F(x2))),WRONG,16,2,"->, F, G",3,"->, F, G","->, F, G",,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-2.5-flash_zero_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
177,it is the case that if a request is sent then eventually it will be received ,G(x1->F(x2)),gemini-2.5-flash_zero_shot_self_refine,G((x1 -> F(x2))),WRONG,16,2,"->, F, G",3,"->, F, G","->, F, G",,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),claude-3.5-sonnet_few_shot,G((x1 -> X(x2))),WRONG,19,2,"->, G, X",3,"->, G, X","->, G, X",,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),claude-3.5-sonnet_zero_shot,G((x1 -> X(x2))),WRONG,19,2,"->, G, X",3,"->, G, X","->, G, X",,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,19,2,"->, G, X",0,,,"->, G, X",
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-1.5-flash_few_shot,(x1 -> X(x2)),WRONG,19,2,"->, G, X",2,"->, X","->, X",G,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-1.5-flash_zero_shot,(x1 -> X(x2)),WRONG,19,2,"->, G, X",2,"->, X","->, X",G,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-1.5-flash_zero_shot_self_refine,(x1 -> X(x2)),WRONG,19,2,"->, G, X",2,"->, X","->, X",G,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-1.5-pro_few_shot,G((x1 -> X(x2))),WRONG,19,2,"->, G, X",3,"->, G, X","->, G, X",,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-1.5-pro_zero_shot,G((x1 -> X(x2))),WRONG,19,2,"->, G, X",3,"->, G, X","->, G, X",,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-1.5-pro_zero_shot_self_refine,G((x1 -> X(x2))),WRONG,19,2,"->, G, X",3,"->, G, X","->, G, X",,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-2.5-flash_few_shot,(x1 -> X(x2)),WRONG,19,2,"->, G, X",2,"->, X","->, X",G,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-2.5-flash_zero_shot,G((x1 -> X(x2))),WRONG,19,2,"->, G, X",3,"->, G, X","->, G, X",,
178,it is the case that if a request is received then next state is for it to be processed,G(x1->X(x2)),gemini-2.5-flash_zero_shot_self_refine,(x1 -> X(x2)),WRONG,19,2,"->, G, X",2,"->, X","->, X",G,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),claude-3.5-sonnet_few_shot,G((x1 -> F(x2))),WRONG,16,2,"->, F, G",3,"->, F, G","->, F, G",,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),claude-3.5-sonnet_zero_shot,G((x1 -> F(x2))),WRONG,16,2,"->, F, G",3,"->, F, G","->, F, G",,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),claude-3.5-sonnet_zero_shot_self_refine,,WRONG,16,2,"->, F, G",0,,,"->, F, G",
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-1.5-flash_few_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-1.5-flash_zero_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-1.5-flash_zero_shot_self_refine,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-1.5-pro_few_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-1.5-pro_zero_shot,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-1.5-pro_zero_shot_self_refine,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-2.5-flash_few_shot,G((x1 -> F(x2))),WRONG,16,2,"->, F, G",3,"->, F, G","->, F, G",,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-2.5-flash_zero_shot,G((x1 -> F(x2))),WRONG,16,2,"->, F, G",3,"->, F, G","->, F, G",,
179,it is the case that if a request is processed then eventually it will be done ,G(x1->F(x2)),gemini-2.5-flash_zero_shot_self_refine,(x1 -> F(x2)),WRONG,16,2,"->, F, G",2,"->, F","->, F",G,
180,"it is not the case that the system continually re-sends a request, but never sees it completed",G(x1&!x2),claude-3.5-sonnet_few_shot,!((G(x1) & !(F(x2)))),WRONG,17,1,G,5,"F, G",G,,F
