Index,Natural Language,Ground Truth,Model,Model Output,Match Status,NL Length,GT Nesting Depth,GT Operators,Model Nesting Depth,Model Operators,Operator Overlap,Missing in Model,Extra in Model
68,"If steam pressures in either of the steam generators exceed the mean pressure by Δp and emergency feedwater lines are not closed, then the corresponding valve closing signals shall be generated",G((x1&!x2)->x3),gemini-1.5-pro_zero_shot_self_refine,G((((x1 | x1) & !(x2)) -> x3)),WRONG,31,2,G,5,"G, |",G,,|
68,"If steam pressures in either of the steam generators exceed the mean pressure by Δp and emergency feedwater lines are not closed, then the corresponding valve closing signals shall be generated",G((x1&!x2)->x3),gemini-2.5-flash_few_shot,G(((x1 & !(x2)) -> x3)),WRONG,31,2,G,4,G,G,,
68,"If steam pressures in either of the steam generators exceed the mean pressure by Δp and emergency feedwater lines are not closed, then the corresponding valve closing signals shall be generated",G((x1&!x2)->x3),gemini-2.5-flash_zero_shot,G(((x1 & !(x2)) -> x3)),WRONG,31,2,G,4,G,G,,
68,"If steam pressures in either of the steam generators exceed the mean pressure by Δp and emergency feedwater lines are not closed, then the corresponding valve closing signals shall be generated",G((x1&!x2)->x3),gemini-2.5-flash_zero_shot_self_refine,G(((x1 & !(x2)) -> x3)),WRONG,31,2,G,4,G,G,,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),claude-3.5-sonnet_few_shot,(X(x1) & X(F(x2))),WRONG,20,2,"&, F, X",4,"F, X","F, X",&,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),claude-3.5-sonnet_zero_shot,X((x1 & F(x2))),WRONG,20,2,"&, F, X",3,"&, F, X","&, F, X",,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),claude-3.5-sonnet_zero_shot_self_refine,(X(x1) & X(F(x2))),WRONG,20,2,"&, F, X",4,"F, X","F, X",&,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-1.5-flash_few_shot,(X(x1) & F(x2)),WRONG,20,2,"&, F, X",3,"F, X","F, X",&,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-1.5-flash_zero_shot,(X(x1) & F(x2)),WRONG,20,2,"&, F, X",3,"F, X","F, X",&,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-1.5-flash_zero_shot_self_refine,(X(x1) & F(x2)),WRONG,20,2,"&, F, X",3,"F, X","F, X",&,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-1.5-pro_few_shot,(X(x1) & F(X(x2))),WRONG,20,2,"&, F, X",4,"F, X","F, X",&,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-1.5-pro_zero_shot,(X(x1) & F(x2)),WRONG,20,2,"&, F, X",3,"F, X","F, X",&,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-1.5-pro_zero_shot_self_refine,(X(x1) & F(X(x2))),WRONG,20,2,"&, F, X",4,"F, X","F, X",&,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-2.5-flash_few_shot,X((x1 & F(x2))),WRONG,20,2,"&, F, X",3,"&, F, X","&, F, X",,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-2.5-flash_zero_shot,X((x1 & F(x2))),WRONG,20,2,"&, F, X",3,"&, F, X","&, F, X",,
69,"In the next moment in time, 'running' will be true and, at some time after that, 'terminated' will be true",X(x1&F(x2)),gemini-2.5-flash_zero_shot_self_refine,X((x1 & F(x2))),WRONG,20,2,"&, F, X",3,"&, F, X","&, F, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),claude-3.5-sonnet_few_shot,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),claude-3.5-sonnet_zero_shot,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),claude-3.5-sonnet_zero_shot_self_refine,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-1.5-flash_few_shot,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-1.5-flash_zero_shot,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-1.5-flash_zero_shot_self_refine,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-1.5-pro_few_shot,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-1.5-pro_zero_shot,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-1.5-pro_zero_shot_self_refine,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-2.5-flash_few_shot,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-2.5-flash_zero_shot,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
70,"There is a moment in the future where either 'pink' is always true, or 'brown' is true in the next moment in time.",F(G(x1)|X(x2)),gemini-2.5-flash_zero_shot_self_refine,F((G(x1) | X(x2))),WRONG,23,3,"F, G, X",4,"F, G, X","F, G, X",,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),claude-3.5-sonnet_few_shot,G((x1 -> F(x2))),WRONG,15,2,"->, F, G",3,"->, F, G","->, F, G",,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),claude-3.5-sonnet_zero_shot,G((x1 -> F(x2))),WRONG,15,2,"->, F, G",3,"->, F, G","->, F, G",,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),claude-3.5-sonnet_zero_shot_self_refine,G((x1 -> F(x2))),WRONG,15,2,"->, F, G",3,"->, F, G","->, F, G",,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-1.5-flash_few_shot,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-1.5-flash_zero_shot,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-1.5-flash_zero_shot_self_refine,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-1.5-pro_few_shot,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-1.5-pro_zero_shot,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-1.5-pro_zero_shot_self_refine,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-2.5-flash_few_shot,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-2.5-flash_zero_shot,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
71,"If a message is sent to a receiver, then the message will eventually be received",G(x1->F(x2)),gemini-2.5-flash_zero_shot_self_refine,(x1 -> F(x2)),WRONG,15,2,"->, F, G",2,"->, F","->, F",G,
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),claude-3.5-sonnet_few_shot,(x1 -> G(!(x2))),WRONG,14,2,"->, G",3,"->, G","->, G",,
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),claude-3.5-sonnet_zero_shot,G((x1 -> G(!(x2)))),WRONG,14,2,"->, G",4,"->, G","->, G",,
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),claude-3.5-sonnet_zero_shot_self_refine,G((x1 -> G(!(x2)))),WRONG,14,2,"->, G",4,"->, G","->, G",,
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-1.5-flash_few_shot,(F(x1) -> G(!(x2))),WRONG,14,2,"->, G",4,"F, G",G,->,F
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-1.5-flash_zero_shot,(x1 -> G(!(x2))),WRONG,14,2,"->, G",3,"->, G","->, G",,
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-1.5-flash_zero_shot_self_refine,(F(x1) -> G(!(x2))),WRONG,14,2,"->, G",4,"F, G",G,->,F
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-1.5-pro_few_shot,Error: Could not extract formula from response,ERROR,14,2,"->, G",0,,,"->, G",
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-1.5-pro_zero_shot,Error: Could not extract formula from response,ERROR,14,2,"->, G",0,,,"->, G",
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-1.5-pro_zero_shot_self_refine,Error: Could not extract formula from response,ERROR,14,2,"->, G",0,,,"->, G",
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-2.5-flash_few_shot,G((x1 -> G(!(x2)))),WRONG,14,2,"->, G",4,"->, G","->, G",,
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-2.5-flash_zero_shot,G((O(x1) -> G(!(x2)))),WRONG,14,2,"->, G",5,"G, O",G,->,O
72,"Whenever the document has been printed, the system will never try to print it",G(x1->G(!x2)),gemini-2.5-flash_zero_shot_self_refine,G((x1 -> G(!(x2)))),WRONG,14,2,"->, G",4,"->, G","->, G",,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),claude-3.5-sonnet_few_shot,G(((!(x1) | !(x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),claude-3.5-sonnet_zero_shot,G(((!(x1) | !(x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),claude-3.5-sonnet_zero_shot_self_refine,G(((!(x1) | !(x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-1.5-flash_few_shot,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-1.5-flash_zero_shot,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-1.5-flash_zero_shot_self_refine,G(((!(x1) | !(x2)) -> !(X(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-1.5-pro_few_shot,G((!((x1 | x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",6,"G, X, |","G, X",!,|
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-1.5-pro_zero_shot,G((!((x1 | x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",6,"G, X, |","G, X",!,|
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-1.5-pro_zero_shot_self_refine,G((!((x1 | x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",6,"G, X, |","G, X",!,|
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-2.5-flash_few_shot,G(((!(x1) | !(x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-2.5-flash_zero_shot,G(((!(x1) | !(x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
73,"It is always the case that, if either have_passport or have_ticket is false, then, in the next moment in time board_fight will also be false",G((!x1|!x2)->X!x3),gemini-2.5-flash_zero_shot_self_refine,G(((!(x1) | !(x2)) -> X(!(x3)))),WRONG,25,2,"!, G, X",7,"G, X","G, X",!,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),claude-3.5-sonnet_few_shot,G((x1 -> (x2 U x3))),WRONG,18,2,G,3,G,G,,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),claude-3.5-sonnet_zero_shot,G((x1 -> (x2 U x3))),WRONG,18,2,G,3,G,G,,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),claude-3.5-sonnet_zero_shot_self_refine,G((x1 -> (x2 U x3))),WRONG,18,2,G,3,G,G,,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-1.5-flash_few_shot,(F(x1) -> (x2 U x3)),WRONG,18,2,G,3,F,,G,F
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-1.5-flash_zero_shot,(F(x1) -> (x2 U x3)),WRONG,18,2,G,3,F,,G,F
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-1.5-flash_zero_shot_self_refine,(F(x1) -> (x2 U x3)),WRONG,18,2,G,3,F,,G,F
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-1.5-pro_few_shot,(x1 -> (x2 U x3)),WRONG,18,2,G,2,,,G,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-1.5-pro_zero_shot,(x1 -> (x2 U x3)),WRONG,18,2,G,2,,,G,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-1.5-pro_zero_shot_self_refine,(x1 -> (x2 U x3)),WRONG,18,2,G,2,,,G,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-2.5-flash_few_shot,(x1 -> (x2 U x3)),WRONG,18,2,G,2,,,G,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-2.5-flash_zero_shot,(x1 -> (x2 U x3)),WRONG,18,2,G,2,,,G,
74,"If something is born, then it is living up until the point in time that it becomes dead",G(x1->(x2Ux3)),gemini-2.5-flash_zero_shot_self_refine,(x1 -> (x2 U x3)),WRONG,18,2,G,2,,,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),claude-3.5-sonnet_few_shot,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),claude-3.5-sonnet_zero_shot,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),claude-3.5-sonnet_zero_shot_self_refine,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-1.5-flash_few_shot,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-1.5-flash_zero_shot,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-1.5-flash_zero_shot_self_refine,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-1.5-pro_few_shot,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-1.5-pro_zero_shot,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-1.5-pro_zero_shot_self_refine,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-2.5-flash_few_shot,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-2.5-flash_zero_shot,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
75,"Eventually, it will stop trying to print the document",F(G(!x1)),gemini-2.5-flash_zero_shot_self_refine,F(!(x1)),WRONG,9,2,"F, G",2,F,F,G,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),claude-3.5-sonnet_few_shot,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),claude-3.5-sonnet_zero_shot,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),claude-3.5-sonnet_zero_shot_self_refine,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-1.5-flash_few_shot,G((x2 -> (x1 | X(x2)))),WRONG,27,2,"->, G, X, |",4,"G, X, |","G, X, |",->,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-1.5-flash_zero_shot,G((x2 -> (x1 | X(x2)))),WRONG,27,2,"->, G, X, |",4,"G, X, |","G, X, |",->,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-1.5-flash_zero_shot_self_refine,G((x2 -> (x1 | X(x2)))),WRONG,27,2,"->, G, X, |",4,"G, X, |","G, X, |",->,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-1.5-pro_few_shot,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-1.5-pro_zero_shot,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-1.5-pro_zero_shot_self_refine,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-2.5-flash_few_shot,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-2.5-flash_zero_shot,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
76,"Whenever we try to print a document then, at the next moment in time, either the document will be printed or we again try to print it",G(x2->X(x1|x2)),gemini-2.5-flash_zero_shot_self_refine,G((x2 -> X((x1 | x2)))),WRONG,27,2,"->, G, X, |",4,"->, G, X, |","->, G, X, |",,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),claude-3.5-sonnet_few_shot,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),claude-3.5-sonnet_zero_shot,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),claude-3.5-sonnet_zero_shot_self_refine,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-1.5-flash_few_shot,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-1.5-flash_zero_shot,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-1.5-flash_zero_shot_self_refine,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-1.5-pro_few_shot,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-1.5-pro_zero_shot,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-1.5-pro_zero_shot_self_refine,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-2.5-flash_few_shot,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-2.5-flash_zero_shot,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
77,Whenever we try to print a document then at some future moment we will not try to print it,G(x1->F!x1),gemini-2.5-flash_zero_shot_self_refine,G((x1 -> F(!(x1)))),WRONG,19,1,"!, ->, F, G",4,"->, F, G","->, F, G",!,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),claude-3.5-sonnet_few_shot,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),claude-3.5-sonnet_zero_shot,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),claude-3.5-sonnet_zero_shot_self_refine,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-1.5-flash_few_shot,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-1.5-flash_zero_shot,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-1.5-flash_zero_shot_self_refine,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-1.5-pro_few_shot,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-1.5-pro_zero_shot,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-1.5-pro_zero_shot_self_refine,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-2.5-flash_few_shot,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-2.5-flash_zero_shot,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
78,"If it is Tuesday and we are in Liverpool, then it is raining",G((x1&x2)->x3),gemini-2.5-flash_zero_shot_self_refine,((x1 & x2) -> x3),WRONG,13,2,"&, G",2,&,&,G,
79,"If it is Tuesday, then it will continue raining while we remain in Liverpool",G(x1->(x3U!x2)),claude-3.5-sonnet_few_shot,(x1 -> (x3 U !(x2))),WRONG,14,2,"!, G",3,,,"!, G",
79,"If it is Tuesday, then it will continue raining while we remain in Liverpool",G(x1->(x3U!x2)),claude-3.5-sonnet_zero_shot,(x1 -> (x3 U !(x2))),WRONG,14,2,"!, G",3,,,"!, G",
79,"If it is Tuesday, then it will continue raining while we remain in Liverpool",G(x1->(x3U!x2)),claude-3.5-sonnet_zero_shot_self_refine,(x1 -> (x3 U x2)),WRONG,14,2,"!, G",2,,,"!, G",
79,"If it is Tuesday, then it will continue raining while we remain in Liverpool",G(x1->(x3U!x2)),gemini-1.5-flash_few_shot,(x1 -> ((x3 & x2) U False)),WRONG,14,2,"!, G",3,&,,"!, G",&
79,"If it is Tuesday, then it will continue raining while we remain in Liverpool",G(x1->(x3U!x2)),gemini-1.5-flash_zero_shot,(x1 -> (x2 & G(x3))),WRONG,14,2,"!, G",3,"&, G",G,!,&
79,"If it is Tuesday, then it will continue raining while we remain in Liverpool",G(x1->(x3U!x2)),gemini-1.5-flash_zero_shot_self_refine,(x1 -> (x2 & (x3 U x2))),WRONG,14,2,"!, G",3,,,"!, G",
